Country,Population,Year,Status,Adult Mortality,infant deaths,Alcohol,Life expectancy ,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure, HIV/AIDS,Diphtheria ,GDP, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Timor-Leste,87167,2000,Developing,276,3,0.5,58.7,49.06967155,,0,11.9,4,,3.26,0.1,,422.28633,12.2,12.2,0,0
Togo,741682,2015,Developing,287,13,,59.9,0,88,20,24.3,20,88,,1,88,551.138346,6.5,6.2,0.484,12
Togo,7228915,2014,Developing,285,13,0.01,59.7,4.877350139,87,577,23.7,20,85,5.25,1,87,62.1318489,6.6,6.4,0.475,12
Togo,742948,2013,Developing,287,14,0.01,59.4,48.73047089,84,564,23.1,20,84,5.12,1.5,84,579.43485,6.8,6.6,0.47,12
Togo,6859482,2012,Developing,294,14,0.01,58.9,41.60027954,84,238,22.6,21,84,5.11,1.7,84,563.6894247,7,6.8,0.464,12
Togo,6679282,2011,Developing,34,14,1.44,58.3,39.08258546,85,187,22,21,85,5.21,2.6,85,562.3393592,7.1,7,0.457,11.5
Togo,652952,2010,Developing,323,14,1.21,57.4,41.96145465,83,120,21.4,21,83,5.37,3.8,83,487.9238913,7.3,7.2,0.449,11
Togo,633472,2009,Developing,336,14,1.24,56.7,77.09551224,78,425,2.9,22,78,6.64,4.3,78,499.6468713,7.5,7.4,0.442,10.6
Togo,6161796,2008,Developing,344,14,1.33,56.2,69.35924758,24,187,2.4,22,8,5.73,4.8,81,513.391914,7.7,7.6,0.441,10.1
Togo,5997385,2007,Developing,344,14,1.37,55.9,0.675682939,,8,19.8,22,72,5.55,5.1,82,42.764743,7.9,7.8,0.443,10.6
Togo,5837792,2006,Developing,345,15,1.37,55.7,6.226048785,,26,19.3,22,85,5.56,5,84,377.33629,8.1,8,0.436,10.2
Togo,5683268,2005,Developing,357,15,1.14,55,36.62174288,,38,18.9,22,8,5.17,5,82,372.1721837,8.4,8.3,0.435,10.1
Togo,5534598,2004,Developing,355,15,1.01,54.9,3.989928468,,61,18.4,22,71,5.6,5.1,71,349.9937253,8.6,8.5,0.432,10
Togo,539141,2003,Developing,355,15,1.02,54.7,2.995959823,,295,17.9,22,72,5,5.2,72,31.437144,8.8,8.7,0.428,9.9
Togo,5251472,2002,Developing,351,15,1,54.7,1.995182912,,363,17.5,22,58,4.7,5.3,59,28.832123,9,8.9,0.428,9.7
Togo,511177,2001,Developing,345,14,0.95,54.6,2.048574874,,1833,17.1,22,51,4.29,5.3,5,26.6394652,9.2,9.1,0.426,9.4
Togo,497367,2000,Developing,339,14,1.1,54.6,2.02964427,,3578,16.6,22,63,4.35,5.1,64,26.3932935,9.4,9.3,0.425,9.3
Tonga,16364,2015,Developing,133,0,,73.5,0,78,0,75.2,0,8,,0.1,78,493.775387,0.1,0.1,0.718,14.3
Tonga,15782,2014,Developing,135,0,0.01,73.3,565.9672173,8,0,74.8,0,82,5.18,0.1,8,4192.349758,0.1,0.1,0.716,14.3
Tonga,15328,2013,Developing,137,0,0.01,73.2,584.9449886,82,0,74.3,0,84,4.98,0.1,82,4266.557174,0.1,0.1,0.718,14.3
Tonga,14951,2012,Developing,138,0,0.01,73,63.80294988,77,0,73.8,0,79,4.51,0.1,77,451.542462,0.1,0.1,0.717,14.4
Tonga,14577,2011,Developing,14,0,0.96,72.9,7.033980828,82,0,73.3,0,84,4.6,0.1,82,445.18866,0.1,0.1,0.712,14.4
Tonga,14137,2010,Developing,142,0,1.24,72.8,471.8307668,82,0,72.7,0,84,4.59,0.1,82,3547.59975,0.1,0.1,0.707,14.4
Tonga,1364,2009,Developing,147,0,1.08,72.5,4.783805563,84,0,72.1,0,86,4.67,0.1,84,37.846563,0.1,0.1,0.703,14.5
Tonga,135,2008,Developing,145,0,1.1,72.6,569.6255035,84,0,71.5,0,88,5.13,0.1,86,3392.64743,0.1,0.1,0.698,14.5
Tonga,12357,2007,Developing,146,0,2.05,72.5,568.8692813,87,0,7.8,0,88,5.82,0.1,87,2932.315883,0.1,0.1,0.698,14.5
Tonga,11689,2006,Developing,148,0,1.79,72.4,503.5881956,89,0,7.1,0,89,5.61,0.1,88,2892.522663,0.1,0.1,0.695,14.6
Tonga,1141,2005,Developing,15,0,1.57,72.3,689.9440223,89,0,69.4,0,9,6.52,0.1,89,2594.74999,0.1,0.1,0.694,14.6
Tonga,146,2004,Developing,151,0,1.8,72.2,423.2953509,9,0,68.6,0,91,4.87,0.1,9,2284.37858,0.1,0.1,0.693,14.6
Tonga,99789,2003,Developing,153,0,1.79,72,45.85105771,85,0,67.8,0,91,5.9,0.1,9,229.714718,0.1,0.1,0.683,13.7
Tonga,99184,2002,Developing,155,0,1.51,71.9,310.8203382,88,0,67,0,85,5.3,0.1,84,1842.44421,0.1,0.1,0.679,13.5
Tonga,98611,2001,Developing,157,0,1.35,71.8,330.1007394,91,4,66.2,0,91,5.66,0.1,89,1837.977391,0.1,0.1,0.674,13.2
Tonga,9882,2000,Developing,158,0,1.24,71.6,40.49128897,93,0,65.5,0,91,4.75,0.1,91,263.27236,0.1,0.1,0.676,13.7
Trinidad and Tobago,13692,2015,Developing,17,0,,71.2,0,9,0,47.1,0,88,,0.3,96,17321.83373,5.7,5.9,0.779,12.7
Trinidad and Tobago,1354493,2014,Developing,171,0,6.94,71.1,1578.872339,92,0,46,0,94,5.93,0.3,92,19325.24283,5.8,6,0.778,12.7
Trinidad and Tobago,1348248,2013,Developing,172,0,6.71,71,167.2657906,92,0,45,0,94,5.98,0.3,92,1967.83283,5.8,6,0.773,12.7
Trinidad and Tobago,1341588,2012,Developing,174,0,6.7,78,1486.236406,92,0,44,0,91,5.78,0.4,92,19152.531,5.9,6.1,0.772,12.6
Trinidad and Tobago,1334788,2011,Developing,176,0,6.5,76,144.9850711,9,0,43,0,91,5.6,0.4,9,1953.9767,5.9,6.2,0.774,12.6
Trinidad and Tobago,13281,2010,Developing,179,0,6.5,74,1389.772683,9,0,42,0,91,5.29,0.4,9,16683.94578,5.9,6.3,0.772,12.5
Trinidad and Tobago,1321618,2009,Developing,183,0,6.37,71,128.0896289,9,0,41.1,0,9,6.47,0.2,9,1458.8796,6,6.4,0.773,12.5
Trinidad and Tobago,1315372,2008,Developing,185,0,6.41,69.9,1902.693048,9,0,4.2,0,91,4.4,0.3,9,21188.11857,6.1,6.4,0.767,12.4
Trinidad and Tobago,13926,2007,Developing,187,0,6.37,69.7,136.8836683,89,0,39.3,0,9,4.82,0.7,88,1653.1844,6.1,6.5,0.76,12.4
Trinidad and Tobago,133144,2006,Developing,188,0,6.35,69.6,103.3710689,89,0,38.4,0,89,4.49,0.6,92,1495.96337,6.2,6.6,0.751,12.3
Trinidad and Tobago,1296934,2005,Developing,189,0,6.12,69.5,1187.949491,95,0,37.6,0,95,5.31,0.5,95,12323.1275,6.3,6.7,0.745,12.3
Trinidad and Tobago,129535,2004,Developing,19,0,5.82,69.4,11.85100131,94,0,36.8,0,94,5.22,1,94,129.51914,6.3,6.8,0.736,12.2
Trinidad and Tobago,128452,2003,Developing,191,0,5.53,69.3,78.72216127,76,0,36,1,91,5.13,0.5,91,884.518666,6.4,6.9,0.729,12
Trinidad and Tobago,1277837,2002,Developing,192,0,5.12,69.2,72.03911741,5,0,35.2,1,96,5,2,96,749.626612,6.5,7,0.721,11.9
Trinidad and Tobago,127238,2001,Developing,194,0,4.55,69.1,516.7112481,,0,34.4,1,91,4.4,1.2,91,6935.721451,6.6,7.1,0.715,11.8
Trinidad and Tobago,1267984,2000,Developing,197,0,4.68,69.1,43.59522964,,0,33.6,1,9,4.17,0.9,9,643.947262,6.7,7.2,0.709,11.7
Tunisia,11273661,2015,Developing,1,3,,75.3,0,98,16,61.2,3,98,,0.1,98,3828.91589,6.5,6.4,0.723,14.6
Tunisia,1114398,2014,Developing,12,3,1.39,75.1,604.8701316,98,15,6.2,3,98,7,0.1,98,4271.68172,6.5,6.4,0.722,14.7
Tunisia,1114558,2013,Developing,13,3,1.29,74.9,594.6453102,98,16,59.3,3,98,7.26,0.1,98,4199.47253,6.4,6.3,0.72,14.7
Tunisia,1886668,2012,Developing,13,3,1.3,74.9,585.8776761,97,48,58.3,3,97,7.18,0.1,97,4137.55421,6.4,6.3,0.717,14.6
Tunisia,1761467,2011,Developing,13,3,1.29,74.8,623.2120325,98,11,57.4,3,98,7.15,0.1,98,4256.91279,6.4,6.3,0.714,14.5
Tunisia,1639931,2010,Developing,12,3,1.28,74.8,64.85616718,98,1,56.5,3,98,6.54,0.1,98,414.15177,6.3,6.3,0.71,14.4
Tunisia,1521834,2009,Developing,12,3,1.4,74.7,585.6307861,99,1,55.6,3,99,6.18,0.1,99,4129.977335,6.3,6.3,0.706,14.4
Tunisia,147336,2008,Developing,12,3,1.37,74.7,53.08451654,99,2,54.7,3,99,5.63,0.1,99,431.9326,6.3,6.3,0.701,14.3
Tunisia,129887,2007,Developing,12,3,1.24,74.6,469.6282925,98,4,53.9,4,98,5.64,0.1,98,3778.184171,6.3,6.3,0.695,14.3
Tunisia,1196136,2006,Developing,12,3,1.46,74.4,420.1153538,99,3,53.1,4,99,5.64,0.1,99,3371.71231,6.3,6.3,0.689,14.2
Tunisia,112482,2005,Developing,14,3,1.37,74.2,379.5139945,97,15,52.2,4,98,5.57,0.1,98,3194.562243,6.4,6.3,0.683,13.9
Tunisia,11761,2004,Developing,15,3,1.36,74,379.7659054,96,1,51.4,4,97,5.63,0.1,97,3112.83529,6.4,6.3,0.673,13.6
Tunisia,9939678,2003,Developing,17,4,1.34,73.7,321.7694175,92,22,5.6,4,95,5.36,0.1,95,2761.969249,6.4,6.3,0.667,13.5
Tunisia,9864326,2002,Developing,19,4,1.17,73.5,262.8184944,93,98,49.7,5,96,5.32,0.1,96,2346.5937,6.5,6.4,0.662,13.3
Tunisia,978571,2001,Developing,11,4,1.19,73.2,257.2878697,94,231,48.9,5,98,5.29,0.1,98,2254.933126,6.5,6.4,0.654,13.1
Tunisia,9699197,2000,Developing,112,4,1.21,72.9,264.7842196,94,47,48.1,5,97,5.4,0.1,97,2213.91488,6.6,6.5,0.646,12.8
Turkey,78271472,2015,Developing,16,15,,75.8,0,97,342,66.1,18,97,,0.1,97,1979.52569,4.9,4.8,0.764,14.5
Turkey,773628,2014,Developing,17,16,1.45,75.5,181.9083783,96,565,65.3,19,96,5.41,0.1,96,12127.22522,4.9,4.7,0.759,14.5
Turkey,75787333,2013,Developing,19,17,1.41,75.2,188.1440348,97,7405,64.5,20,98,5.38,0.1,98,12542.93565,4.9,4.7,0.754,14.4
Turkey,74569867,2012,Developing,112,19,1.54,74.8,20.75120211,97,349,63.7,22,97,5.24,0.1,97,1172.3843,4.9,4.7,0.75,14.3
Turkey,7349455,2011,Developing,114,20,1.53,74.5,1275.877569,96,111,62.8,23,97,5.29,0.1,97,11341.13395,4.9,4.7,0.737,13.8
Turkey,72326914,2010,Developing,116,21,1.49,74.2,32.78235828,96,7,61.9,25,97,5.61,0.1,97,1672.5693,4.9,4.7,0.715,13
Turkey,71339185,2009,Developing,118,23,1.4,73.9,106.9482898,94,4,61.1,27,96,6.8,0.1,96,936.499911,4.9,4.8,0.709,12.5
Turkey,74432,2008,Developing,121,25,1.39,73.5,22.67271848,92,0,6.2,29,96,6.7,0.1,96,185.68975,5,4.8,0.705,12.5
Turkey,69597281,2007,Developing,124,26,1.26,73.2,115.5801103,96,3,59.3,31,96,6.4,0.1,96,979.49246,5,4.8,0.697,12.3
Turkey,6876345,2006,Developing,126,28,1.29,72.8,103.523776,82,34,58.5,34,9,5.81,0.1,9,834.869161,5,4.8,0.687,11.9
Turkey,679346,2005,Developing,129,30,1.29,72.4,832.9552058,85,6200,57.6,36,9,5.45,0.1,9,7384.354661,5,4.9,0.681,11.9
Turkey,677855,2004,Developing,132,33,1.35,72,1.132766775,77,8927,56.8,39,85,5.37,0.1,85,64.72953,5.1,4.9,0.675,12
Turkey,668583,2003,Developing,135,35,1.42,71.6,459.1113061,68,5844,55.9,43,69,5.34,0.1,68,4718.51291,5.1,5,0.668,11.9
Turkey,6514354,2002,Developing,138,38,1.47,71.2,35.55729,72,7823,55.1,46,78,5.36,0.1,78,366.57,5.2,5,0.658,11.5
Turkey,64191474,2001,Developing,14,41,1.49,78,256.4341746,77,30509,54.3,50,88,5.16,0.1,88,3119.63716,5.2,5.1,0.653,11.1
Turkey,6324121,2000,Developing,143,44,1.54,74,421.2956602,71,16244,53.5,54,85,4.95,0.1,85,4316.553895,5.3,5.2,0.641,10.7
Turkmenistan,5565284,2015,Developing,215,6,,66.3,0,99,0,48.6,7,99,,0.1,99,6432.668768,3.3,3.3,0.688,10.8
Turkmenistan,5466241,2014,Developing,217,7,2.9,66,691.1333535,97,0,47.7,8,98,2.7,0.1,98,7962.365824,3.3,3.3,0.683,10.8
Turkmenistan,5366277,2013,Developing,228,7,2.93,65.4,63.7481117,98,0,46.7,8,98,2.12,0.1,98,734.42525,3.2,3.3,0.678,10.7
Turkmenistan,5267839,2012,Developing,22,7,2.75,65.6,579.4128244,98,0,45.9,8,98,1.96,0.1,97,6675.262954,3.2,3.3,0.672,10.7
Turkmenistan,517461,2011,Developing,217,7,2.55,65.6,490.4181326,97,0,45,8,97,1.98,0.1,97,5649.978486,3.2,3.3,0.665,10.6
Turkmenistan,58721,2010,Developing,211,7,2.48,65.8,385.325164,96,0,44.2,8,96,1.99,0.1,96,4439.23,3.2,3.3,0,10.6
Turkmenistan,5795,2009,Developing,215,6,2.35,65.6,37.88466056,97,0,43.4,8,97,1.88,0.1,96,436.459223,3.2,3.3,0,10.5
Turkmenistan,4935762,2008,Developing,235,6,2.4,64.5,34.23979419,96,0,42.7,8,96,1.93,0.1,96,394.467675,3.2,3.3,0,10.5
Turkmenistan,487137,2007,Developing,241,6,2.58,64.1,0.358651421,98,59,42,8,98,2.16,0.1,98,26.371428,3.3,3.3,0,10.4
Turkmenistan,48115,2006,Developing,245,6,2.71,63.7,29.27235366,98,48,41.3,8,98,2.9,0.1,98,2136.66815,3.3,3.3,0,10.4
Turkmenistan,4754641,2005,Developing,248,6,2.85,63.3,2.19888585,99,0,4.7,8,99,3.51,0.1,99,174.51475,3.4,3.4,0,10.3
Turkmenistan,473398,2004,Developing,238,6,2.86,63.5,186.1013972,96,1,4,8,98,4.3,0.1,97,1453.917166,3.4,3.4,0,10.3
Turkmenistan,4655741,2003,Developing,231,7,2.88,63.4,179.6156482,97,1,39.4,8,66,3.85,0.1,83,1283.885977,3.5,3.4,0,10.3
Turkmenistan,4612,2002,Developing,229,7,2.33,63.3,130.3784829,96,11,38.7,8,99,3.34,0.1,98,967.917468,3.5,3.5,0,10.2
Turkmenistan,45648,2001,Developing,221,7,2.35,64,106.180706,,9,38.1,9,94,3.87,0.1,95,774.4763388,3.6,3.5,0,10.2
Turkmenistan,4516131,2000,Developing,224,7,2.9,63.8,88.2436347,,113,37.5,9,98,3.94,0.1,97,643.17518,3.6,3.6,0,0
Tuvalu,1819,2013,Developing,,0,0.01,,78.28120317,9,0,79.3,0,9,16.61,0.1,9,3542.13589,0.2,0.1,,0
Uganda,414487,2015,Developing,291,66,,62.3,0,78,478,18.5,93,82,,3.1,78,693.8963829,5.6,5.6,0.488,10
Uganda,38833338,2014,Developing,38,68,0.01,61.5,14.16770158,78,314,18.1,97,82,7.22,3.2,78,719.172669,5.7,5.6,0.483,10
Uganda,37553726,2013,Developing,325,71,0.01,67,90.76144414,78,7878,17.6,103,82,7.47,4,78,662.492293,5.7,5.7,0.478,10
Uganda,3636796,2012,Developing,339,73,0.01,60,92.88697859,78,2027,17.2,109,82,7.58,4.6,78,647.74741,5.8,5.8,0.477,10
Uganda,3593648,2011,Developing,347,76,10.22,59.3,94.49686776,82,3312,16.7,114,82,9.9,6.8,82,584.3962137,5.9,5.9,0.477,10.7
Uganda,33915133,2010,Developing,362,79,10.03,58.4,116.202964,8,1313,16.3,119,79,11.2,8,8,594.9972557,6,6,0.473,10.9
Uganda,32771895,2009,Developing,378,82,9.63,57.5,87.04534954,79,1601,15.9,124,78,8.43,8.1,79,647.17732,6.1,6.1,0.464,10.8
Uganda,31663896,2008,Developing,41,84,9.79,56.3,72.85023656,71,1319,15.6,130,69,9.1,8.2,71,449.6928183,6.2,6.2,0.453,10.6
Uganda,359487,2007,Developing,41,88,9.65,55.5,6.002527685,73,3776,15.2,137,7,9.76,8.4,73,41.858631,6.3,6.3,0.442,10.3
Uganda,2955662,2006,Developing,41,93,9.81,54.9,50.83901418,64,5736,14.8,145,62,9.86,8.6,64,336.4593923,6.4,6.4,0.434,10.6
Uganda,2854394,2005,Developing,446,99,10.09,53.2,44.52614001,64,22,14.5,155,59,9.36,8.7,64,315.788227,6.5,6.5,0.429,10.9
Uganda,27568436,2004,Developing,485,104,9.89,51.3,36.60609252,62,141,14.2,164,58,8.9,8.9,62,288.236949,6.6,6.6,0.427,11.6
Uganda,2662482,2003,Developing,53,109,10.16,51,4.426792406,44,29429,13.9,173,57,7.54,9.4,59,237.9995917,6.7,6.7,0.418,11.5
Uganda,2571848,2002,Developing,523,112,10.42,48.8,2.690897842,29,49871,13.6,181,57,7.78,10,57,24.2423229,6.8,6.8,0.404,11
Uganda,24854892,2001,Developing,539,115,10.57,47.7,26.97625217,,48543,13.3,187,56,7.26,10.8,55,234.984775,6.9,6.9,0.396,10.8
Uganda,2439274,2000,Developing,554,116,10.47,46.6,22.59447461,,42554,13,191,55,6.77,11.6,52,257.63369,7,7,0.382,9.8
Ukraine,4515429,2015,Developing,195,4,,71.3,0,22,105,61.3,5,51,,0.2,23,2124.662666,2.3,2.4,0.748,15.3
Ukraine,45271947,2014,Developing,23,4,8.06,78,5.663849328,22,0,6.7,5,45,7.1,0.2,23,314.658296,2.3,2.4,0.746,15.2
Ukraine,454896,2013,Developing,198,4,8.44,71,52.42529588,46,0,6.1,5,72,7.67,0.2,76,429.71554,2.3,2.4,0.744,15.2
Ukraine,455933,2012,Developing,25,5,8.44,77,453.7830847,46,12746,59.6,5,72,7.47,0.2,76,3855.42128,2.4,2.4,0.739,15.1
Ukraine,45761,2011,Developing,24,5,8.48,75,415.1627705,21,1333,59,5,54,6.98,0.2,5,3569.75727,2.4,2.5,0.734,14.9
Ukraine,45877,2010,Developing,212,5,8.39,69.8,375.6835376,48,39,58.5,6,57,7.81,0.2,52,2965.142365,2.4,2.5,0.728,14.9
Ukraine,46533,2009,Developing,231,5,8.71,69.2,324.5491348,66,0,58,6,74,7.8,0.3,71,2545.48341,2.5,2.6,0.734,14.9
Ukraine,462582,2008,Developing,273,5,9.46,67.7,456.4586664,84,48,57.6,6,91,6.63,0.4,9,3891.37823,2.5,2.6,0.73,14.9
Ukraine,465935,2007,Developing,277,5,8.86,67.5,46.19685449,92,1005,57.2,6,98,6.36,0.7,98,368.68998,2.5,2.7,0.723,14.8
Ukraine,4678775,2006,Developing,267,5,7.99,67.7,29.38172706,96,42724,56.8,6,99,6.39,0.8,98,233.18831,2.6,2.7,0.716,14.7
Ukraine,471515,2005,Developing,278,5,7.31,67,217.4345257,97,2392,56.4,6,95,6.41,0.9,96,1828.717626,2.7,2.8,0.707,14.5
Ukraine,474516,2004,Developing,267,5,6.79,67.4,180.3537859,98,146,56.1,6,99,6.61,1,99,1367.352433,2.7,2.8,0.7,14.6
Ukraine,4781295,2003,Developing,256,6,5.92,67.6,21.22386354,77,411,55.7,6,99,6.93,0.9,97,148.522488,2.8,2.9,0.691,14.3
Ukraine,48225,2002,Developing,256,6,4.89,67.6,115.738974,48,7587,55.4,7,99,6.25,0.9,99,879.475486,2.9,3,0.683,13.9
Ukraine,48683865,2001,Developing,253,6,4.31,67.7,8.897421459,7,16970,55.1,7,99,5.66,0.8,99,78.738243,2.9,3,0.673,13.2
Ukraine,49175848,2000,Developing,257,6,4.49,67.5,7.883791474,4,817,54.8,8,99,5.59,0.7,99,635.789635,3,3.1,0.669,13.3
United Arab Emirates,,2015,Developing,75,1,,77.1,0,99,347,64.2,1,99,,0.1,99,3911.74689,5.3,5.1,0.836,13.3
United Arab Emirates,,2014,Developing,77,1,1.91,76.9,3862.68271,99,344,62.4,1,99,3.64,0.1,99,44449.7435,5.2,5,0.832,13.3
United Arab Emirates,,2013,Developing,78,1,1.82,76.7,377.2009132,98,0,6.5,1,98,3.49,0.1,98,4335.64268,5.2,5,0.829,13.3
United Arab Emirates,,2012,Developing,8,1,1.75,76.5,3663.764502,96,132,58.6,1,96,3.45,0.1,96,42112.23565,5.1,5,0.826,13.3
United Arab Emirates,,2011,Developing,81,1,1.73,76.3,387.774991,95,0,57.1,1,95,3.7,0.1,95,4462.3129,5.1,4.9,0.824,13.3
United Arab Emirates,,2010,Developing,82,1,1.69,76.2,308.0660742,94,87,55.8,1,94,3.93,0.1,94,3549.14832,5.1,4.9,0.826,13.3
United Arab Emirates,,2009,Developing,84,1,1.73,76,292.4022672,93,0,55.1,1,94,4.5,0.1,93,3372.57517,5.1,4.9,0.831,13.2
United Arab Emirates,,2008,Developing,85,1,1.86,75.8,4003.908598,92,55,54.8,1,94,2.93,0.1,92,45758.9554,5.1,4.9,0.829,13.1
United Arab Emirates,,2007,Developing,87,1,1.69,75.6,3759.457226,92,0,55.1,1,94,2.57,0.1,92,42672.61323,5.1,4.9,0.826,12.9
United Arab Emirates,,2006,Developing,89,1,1.74,75.4,3749.941617,92,0,55.8,1,94,2.33,0.1,92,42372.22166,5.1,4.9,0.823,12.8
United Arab Emirates,,2005,Developing,92,1,1.79,75.3,3427.320332,92,29,56.6,1,94,2.32,0.1,94,39439.8197,5.1,4.9,0.818,12.6
United Arab Emirates,,2004,Developing,95,1,1.77,75.1,2972.448675,92,22,57,1,94,2.46,0.1,94,36161.1761,5.2,4.9,0.813,12.4
United Arab Emirates,,2003,Developing,98,1,1.74,74.9,277.1818332,92,42,56.8,1,94,2.65,0.1,94,3323.52318,5.2,5,0.808,12.3
United Arab Emirates,,2002,Developing,11,1,1.72,74.7,2598.842827,92,53,56,1,94,2.72,0.1,94,31311.35936,5.3,5,0.803,12.1
United Arab Emirates,,2001,Developing,14,1,1.67,74.5,243.7539129,92,30,55,1,94,2.48,0.1,94,3161.52935,5.3,5.1,0.798,12
United Arab Emirates,,2000,Developing,17,1,1.64,74.2,262.9589578,92,69,54.1,1,94,2.38,0.1,94,3371.26869,5.4,5.1,0.791,11.8
United Kingdom of Great Britain and Northern Ireland,,2015,Developed,69,3,10.66,81.2,0,,91,66.6,4,96,,0.1,96,,0.8,0.6,,
United Kingdom of Great Britain and Northern Ireland,,2014,Developed,71,3,10.37,81,0,,133,66,4,95,9.12,0.1,95,,0.8,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2013,Developed,72,3,10.32,87,0,,1919,65.4,4,95,9.34,0.1,95,,0.8,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2012,Developed,72,3,10.42,86,0,,2092,64.8,4,95,9.41,0.1,95,,0.8,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2011,Developed,74,3,10.68,86,0,,1112,64.2,4,95,9.34,0.1,95,,0.8,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2010,Developed,77,3,10.88,82,0,,443,63.6,4,94,9.51,0.1,94,,0.8,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2009,Developed,78,4,10.79,81,0,,1212,63.1,4,93,9.81,0.1,93,,0.8,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2008,Developed,8,4,11.47,79.6,0,,1445,62.5,4,92,8.85,0.1,92,,0.8,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2007,Developed,8,4,11.84,79.5,0,,1022,61.9,4,92,8.42,0.1,92,,0.7,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2006,Developed,82,4,11.61,79.3,0,,764,61.3,4,92,8.36,0.1,92,,0.7,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2005,Developed,82,4,12.05,79,0,,79,6.7,4,91,8.24,0.1,91,,0.7,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2004,Developed,83,4,12.22,78.8,0,,189,6.1,4,92,7.98,0.1,92,,0.7,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2003,Developed,86,4,11.85,78.3,0,,460,59.5,4,91,7.81,0.1,91,,0.7,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2002,Developed,87,4,11.44,78.2,0,,314,58.8,4,91,7.57,0.1,91,,0.7,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2001,Developed,88,4,10.91,78,0,,73,58.2,4,91,7.31,0.1,91,,0.7,0.5,,
United Kingdom of Great Britain and Northern Ireland,,2000,Developed,89,4,10.59,77.8,0,,104,57.5,5,91,6.94,0.1,91,,0.7,0.5,,
United Republic of Tanzania,,2015,Developing,279,85,,61.8,0,98,30,23.8,119,96,,1.4,98,,6.7,6.5,,
United Republic of Tanzania,,2014,Developing,34,86,0.01,67,0,97,88,23.2,121,97,5.58,1.4,97,,6.8,6.6,,
United Republic of Tanzania,,2013,Developing,323,86,4.2,59.7,0,91,185,22.5,124,91,5.57,2.1,91,,6.8,6.7,,
United Republic of Tanzania,,2012,Developing,348,87,3.98,58.6,0,92,1668,21.9,126,9,5.72,2.4,92,,6.9,6.8,,
United Republic of Tanzania,,2011,Developing,348,88,4.04,58.3,0,9,1622,21.3,128,88,5.72,3.1,9,,7,6.9,,
United Republic of Tanzania,,2010,Developing,36,89,4.19,57.5,0,91,167,2.7,131,94,5.3,4.6,91,,7.1,7.1,,
United Republic of Tanzania,,2009,Developing,368,91,3.97,56.9,0,85,1574,2.2,135,88,3.97,6.4,85,,7.2,7.2,,
United Republic of Tanzania,,2008,Developing,376,92,3.44,56.2,0,86,3413,19.6,138,89,4.21,7.4,86,,7.3,7.3,,
United Republic of Tanzania,,2007,Developing,411,94,4.4,54.5,0,83,7726,19.1,141,88,4.72,8.5,83,,7.5,7.4,,
United Republic of Tanzania,,2006,Developing,437,96,4.07,53.1,0,9,2362,18.6,145,91,6.86,9.4,9,,7.6,7.5,,
United Republic of Tanzania,,2005,Developing,449,97,3.94,52.2,0,9,23,18.1,149,91,4.66,10,9,,7.7,7.6,,
United Republic of Tanzania,,2004,Developing,454,100,3.81,51.5,0,95,1419,17.7,154,95,4.1,10.8,95,,7.8,7.8,,
United Republic of Tanzania,,2003,Developing,459,103,2.34,58,0,95,1673,17.2,160,97,4.6,11.5,95,,7.9,7.9,,
United Republic of Tanzania,,2002,Developing,46,106,3.37,52,0,89,5131,16.8,166,91,3.59,12.1,89,,8,8,,
United Republic of Tanzania,,2001,Developing,46,110,4.09,49.6,0,,11847,16.4,173,65,3.28,12.5,87,,8.2,8.1,,
United Republic of Tanzania,,2000,Developing,457,114,3.89,49.2,0,,14649,16,181,64,2.64,12.8,79,,8.3,8.3,,
United States of America,,2015,Developed,13,23,,79.3,0,92,188,69.6,26,93,,0.1,95,,0.8,0.6,,
United States of America,,2014,Developed,14,23,8.82,79.1,0,92,667,69.1,27,93,17.14,0.1,95,,0.8,0.6,,
United States of America,,2013,Developed,16,23,8.82,78.9,0,91,187,68.6,27,93,16.9,0.1,94,,0.7,0.6,,
United States of America,,2012,Developed,16,24,8.82,78.8,0,9,55,68,28,93,17.2,0.1,94,,0.7,0.6,,
United States of America,,2011,Developed,16,25,8.67,78.7,0,91,220,67.5,29,94,17.6,0.1,96,,0.7,0.6,,
United States of America,,2010,Developed,15,25,8.55,78.7,0,92,63,66.9,30,93,17.2,0.1,95,,0.7,0.6,,
United States of America,,2009,Developed,18,26,8.71,78.5,0,92,71,66.3,31,93,17,0.1,95,,0.7,0.6,,
United States of America,,2008,Developed,18,27,8.74,78.2,0,94,140,65.7,31,94,16.2,0.1,96,,0.7,0.6,,
